time,n_ocean,n_mhw,mean_cat,max_cat,frac_mhw
2022-02-21 12:00:00,7662,2059,0.2687287926673889,1.0,0.2687287914382668
2022-02-22 12:00:00,7662,3414,0.4477943181991577,2.0,0.44557556773688334
2022-02-23 12:00:00,7662,4078,0.5341947078704834,2.0,0.5322370138345079
2022-02-24 12:00:00,7662,3121,0.40916210412979126,2.0,0.40733489950404594
2022-02-25 12:00:00,7662,2928,0.3827982246875763,2.0,0.38214565387627253
2022-02-26 12:00:00,7662,2389,0.3125815689563751,2.0,0.31179848603497784
2022-02-27 12:00:00,7662,1952,0.25476378202438354,1.0,0.2547637692508483
2022-02-28 12:00:00,7662,2262,0.2952231764793396,1.0,0.29522317932654657
2022-03-01 12:00:00,7662,3128,0.40824851393699646,1.0,0.40824849908640043
2022-03-02 12:00:00,7662,2704,0.35291045904159546,1.0,0.3529104672409293
2022-03-03 12:00:00,7662,2104,0.27460193634033203,1.0,0.2746019316105455
2022-03-04 12:00:00,7662,2243,0.29274341464042664,1.0,0.29274340903158447
2022-03-05 12:00:00,7662,2566,0.33489951491355896,1.0,0.334899504045941
2022-03-06 12:00:00,7662,2666,0.34795093536376953,1.0,0.34795092665100497
2022-03-07 12:00:00,7662,3814,0.49778124690055847,1.0,0.49778125815713914
2022-03-08 12:00:00,7662,2090,0.27277472615242004,1.0,0.2727747324458366
2022-03-09 12:00:00,7662,2009,0.26220306754112244,1.0,0.2622030801357348
2022-03-10 12:00:00,7662,3162,0.42156094312667847,2.0,0.41268598277212215
2022-03-11 12:00:00,7662,1456,0.19002871215343475,1.0,0.19002871312973113
2022-03-12 12:00:00,7662,871,0.11367788910865784,1.0,0.11367789089010702
2022-03-13 12:00:00,7662,823,0.10741320997476578,1.0,0.10741320803967633
2022-03-14 12:00:00,7662,1715,0.2238318920135498,1.0,0.22383189767684677
2022-03-15 12:00:00,7662,2330,0.3040981590747833,1.0,0.30409814669799007
2022-03-16 12:00:00,7662,2329,0.3039676249027252,1.0,0.3039676324719394
2022-03-17 12:00:00,7662,2035,0.2655964493751526,1.0,0.26559645001305143
2022-03-18 12:00:00,7662,2260,0.29665884375572205,2.0,0.29496215087444533
2022-03-19 12:00:00,7662,3710,0.5067867636680603,2.0,0.4842077786478726
2022-03-20 12:00:00,7662,1914,0.2516314387321472,2.0,0.24980422866092403
2022-03-21 12:00:00,7662,2817,0.36987730860710144,2.0,0.3676585747846515
2022-03-22 12:00:00,7662,2128,0.27773427963256836,1.0,0.27773427303576087
2022-03-23 12:00:00,7662,3863,0.5056121349334717,2.0,0.5041764552336204
2022-03-24 12:00:00,7662,5053,0.7263116836547852,2.0,0.6594883842338815
2022-03-25 12:00:00,7662,6293,0.9966066479682922,2.0,0.8213260245366745
2022-03-26 12:00:00,7662,7104,1.1319499015808105,3.0,0.9271730618637432
2022-03-27 12:00:00,7662,7237,1.2021665573120117,3.0,0.9445314539284783
2022-03-28 12:00:00,7662,7125,1.1868963241577148,3.0,0.9299138606108066
2022-03-29 12:00:00,7662,7157,1.1145914793014526,3.0,0.934090315844427
2022-03-30 12:00:00,7662,7085,0.9983032941818237,3.0,0.924693291568781
2022-03-31 12:00:00,7662,6376,0.8581310510635376,2.0,0.8321587052988776
2022-04-01 12:00:00,7662,5223,0.6865048408508301,2.0,0.6816758026624902
2022-04-02 12:00:00,7662,2717,0.35460716485977173,1.0,0.35460715217958755
2022-04-03 12:00:00,7662,2568,0.3351605236530304,1.0,0.3351605324980423
2022-04-04 12:00:00,7662,1825,0.2381884604692459,1.0,0.23818846254241713
2022-04-05 12:00:00,7662,2308,0.30122682452201843,1.0,0.301226833724876
2022-04-06 12:00:00,7662,1814,0.23884102702140808,2.0,0.23675280605586008
2022-04-07 12:00:00,7662,1758,0.2294440120458603,1.0,0.22944400939702428
2022-04-08 12:00:00,7662,1256,0.1639258712530136,1.0,0.16392586791960323
2022-04-09 12:00:00,7662,1142,0.14904724061489105,1.0,0.14904724614983034
2022-04-10 12:00:00,7662,1359,0.17736883461475372,1.0,0.1773688332028191
2022-04-11 12:00:00,7662,833,0.10871835052967072,1.0,0.10871835030018272
2022-04-12 12:00:00,7662,624,0.08144087344408035,1.0,0.08144087705559906
2022-04-13 12:00:00,7662,2546,0.3322892189025879,1.0,0.33228921952492824
2022-04-14 12:00:00,7662,2425,0.31754112243652344,2.0,0.31649699817280086
2022-04-15 12:00:00,7662,3563,0.47298356890678406,2.0,0.4650221874184286
2022-04-16 12:00:00,7662,2627,0.34442704916000366,2.0,0.34286087183503
2022-04-17 12:00:00,7662,3981,0.5249282121658325,2.0,0.519577133907596
2022-04-18 12:00:00,7662,3595,0.47285303473472595,2.0,0.4691986426520491
2022-04-19 12:00:00,7662,3558,0.4667188823223114,2.0,0.4643696162881754
2022-04-20 12:00:00,7662,3845,0.5067867636680603,2.0,0.501827199164709
2022-04-21 12:00:00,7662,4725,0.6299921870231628,2.0,0.6166797180892717
2022-04-22 12:00:00,7662,4668,0.6178543567657471,3.0,0.6092404072043853
2022-04-23 12:00:00,7662,4922,0.6510049700737,3.0,0.6423910206212478
2022-04-24 12:00:00,7662,4742,0.6289480328559875,3.0,0.6188984599321325
2022-04-25 12:00:00,7662,4748,0.6294701099395752,3.0,0.6196815452884364
2022-04-26 12:00:00,7662,4856,0.6472200751304626,3.0,0.6337770817019055
2022-04-27 12:00:00,7662,4425,0.5877055525779724,3.0,0.5775254502740799
2022-04-28 12:00:00,7662,4699,0.6433046460151672,3.0,0.6132863482119552
2022-04-29 12:00:00,7662,4891,0.6979900598526001,3.0,0.6383450796136779
2022-04-30 12:00:00,7662,4744,0.6249021291732788,3.0,0.6191594883842338
2022-05-01 12:00:00,7662,3713,0.48812320828437805,3.0,0.4845993213260245
2022-05-02 12:00:00,7662,3823,0.5002610087394714,2.0,0.49895588619159487
2022-05-03 12:00:00,7662,4406,0.5941007733345032,2.0,0.5750456799791177
2022-05-04 12:00:00,7662,4151,0.563560426235199,2.0,0.5417645523362047
2022-05-05 12:00:00,7662,4935,0.65244060754776,2.0,0.644087705559906
2022-05-06 12:00:00,7662,5769,0.7851735949516296,3.0,0.7529365700861393
2022-05-07 12:00:00,7662,6211,0.887235701084137,3.0,0.8106238580005221
2022-05-08 12:00:00,7662,7017,0.9968676567077637,4.0,0.9158183241973376
2022-05-09 12:00:00,7662,6599,0.9265204668045044,3.0,0.8612633777081702
2022-05-10 12:00:00,7662,6863,0.9633255004882812,4.0,0.895719133385539
2022-05-11 12:00:00,7662,5777,0.8018794059753418,4.0,0.7539806838945445
2022-05-12 12:00:00,7662,4144,0.572957456111908,4.0,0.5408509527538502
2022-05-13 12:00:00,7662,2689,0.37953537702560425,3.0,0.35095275385016966
2022-05-14 12:00:00,7662,3751,0.523884117603302,3.0,0.48955886191594883
2022-05-15 12:00:00,7662,5688,0.7922213673591614,3.0,0.7423649177760376
2022-05-16 12:00:00,7662,5733,0.8047507405281067,3.0,0.7482380579483163
2022-05-17 12:00:00,7662,5665,0.7824327945709229,3.0,0.7393630905768729
2022-05-18 12:00:00,7662,2999,0.4193422198295593,3.0,0.3914121639258679
2022-05-19 12:00:00,7662,1757,0.2468024045228958,3.0,0.22931349517097363
2022-05-20 12:00:00,7662,2100,0.30331507325172424,3.0,0.274079874706343
2022-05-21 12:00:00,7662,1693,0.24014617502689362,3.0,0.2209605847037327
2022-05-22 12:00:00,7662,1865,0.2658574879169464,3.0,0.24340903158444271
2022-05-23 12:00:00,7662,1705,0.2494126856327057,3.0,0.22252675541634037
2022-05-24 12:00:00,7662,1924,0.2798224985599518,3.0,0.25110937092143043
2022-05-25 12:00:00,7662,1877,0.2725137174129486,3.0,0.2449752022970504
2022-05-26 12:00:00,7662,1581,0.22983555495738983,3.0,0.20634299138606108
2022-05-27 12:00:00,7662,1981,0.28230226039886475,3.0,0.2585486818063169
2022-05-28 12:00:00,7662,2988,0.4229966104030609,3.0,0.3899765074393109
2022-05-29 12:00:00,7662,3021,0.42900025844573975,4.0,0.39428347689898197
2022-05-30 12:00:00,7662,2275,0.321195513010025,3.0,0.2969198642652049
2022-05-31 12:00:00,7662,2109,0.2960062623023987,3.0,0.27525450274079877
2022-06-01 12:00:00,7662,2683,0.3706603944301605,3.0,0.3501696684938658
2022-06-02 12:00:00,7662,2811,0.3962411880493164,3.0,0.3668754894283477
2022-06-03 12:00:00,7662,3206,0.47663795948028564,4.0,0.4184286087183503
2022-06-04 12:00:00,7662,3469,0.4933437705039978,4.0,0.4527538501696685
2022-06-05 12:00:00,7662,3275,0.45001304149627686,4.0,0.42743409031584445
2022-06-06 12:00:00,7662,4300,0.5865309238433838,3.0,0.56121117201775
2022-06-07 12:00:00,7662,5475,0.734795093536377,3.0,0.7145653876272514
2022-06-08 12:00:00,7662,4350,0.5861393809318542,3.0,0.5677368833202819
2022-06-09 12:00:00,7662,2959,0.4116418659687042,3.0,0.38619159488384236
2022-06-10 12:00:00,7662,2194,0.30605587363243103,3.0,0.2863482119551031
2022-06-11 12:00:00,7662,1353,0.19028973579406738,3.0,0.17658574784651526
2022-06-12 12:00:00,7662,1253,0.1771078109741211,3.0,0.1635343252414513
2022-06-13 12:00:00,7662,1243,0.1733228862285614,3.0,0.16222918298094494
2022-06-14 12:00:00,7662,1159,0.16144609451293945,3.0,0.1512659879926912
2022-06-15 12:00:00,7662,722,0.10336726903915405,3.0,0.09423127120856173
2022-06-16 12:00:00,7662,773,0.11211171746253967,3.0,0.10088749673714435
2022-06-17 12:00:00,7662,932,0.13364656269550323,3.0,0.12163925867919603
2022-06-18 12:00:00,7662,793,0.11550509184598923,3.0,0.10349778125815715
2022-06-19 12:00:00,7662,800,0.1123727485537529,2.0,0.10441138084051162
2022-06-20 12:00:00,7662,993,0.13782301545143127,2.0,0.12960062646828505
2022-06-21 12:00:00,7662,753,0.10323674976825714,2.0,0.09827721221613156
2022-06-22 12:00:00,7662,1348,0.18363352119922638,2.0,0.17593317671626207
2022-06-23 12:00:00,7662,2154,0.29196032881736755,2.0,0.2811276429130775
2022-06-24 12:00:00,7662,1586,0.21639259159564972,2.0,0.2069955625163143
2022-06-25 12:00:00,7662,1517,0.20725658535957336,2.0,0.19799008091882014
2022-06-26 12:00:00,7662,612,0.08535630255937576,2.0,0.07987470634299139
2022-06-27 12:00:00,7662,642,0.08744452893733978,2.0,0.08379013312451057
2022-06-28 12:00:00,7662,409,0.05507700517773628,2.0,0.05338031845471156
2022-06-29 12:00:00,7662,401,0.05390237644314766,2.0,0.05233620464630645
2022-06-30 12:00:00,7662,425,0.05768728628754616,2.0,0.055468546071521796
2022-07-01 12:00:00,7662,450,0.06055860221385956,2.0,0.058731401722787784
2022-07-02 12:00:00,7662,414,0.059383973479270935,2.0,0.05403288958496476
2022-07-03 12:00:00,7662,624,0.08600887656211853,2.0,0.08144087705559906
2022-07-04 12:00:00,7662,563,0.0818324163556099,2.0,0.07347950926651005
2022-07-05 12:00:00,7662,443,0.05925345793366432,2.0,0.057817802140433305
2022-07-06 12:00:00,7662,600,0.08078830689191818,2.0,0.07830853563038372
2022-07-07 12:00:00,7662,808,0.11211171746253967,2.0,0.10545549464891674
2022-07-08 12:00:00,7662,1311,0.18258939683437347,2.0,0.1711041503523884
2022-07-09 12:00:00,7662,2414,0.3425998389720917,3.0,0.3150613416862438
2022-07-10 12:00:00,7662,2712,0.3933698832988739,3.0,0.35395458104933436
2022-07-11 12:00:00,7662,2518,0.36348211765289307,4.0,0.3286348211955103
2022-07-12 12:00:00,7662,2549,0.3897154927253723,2.0,0.3326807622030801
2022-07-13 12:00:00,7662,2595,0.3657008707523346,3.0,0.3386844166014096
2022-07-14 12:00:00,7662,2766,0.38801878690719604,3.0,0.3610023492560689
2022-07-15 12:00:00,7662,2649,0.3667449653148651,3.0,0.3457321848081441
2022-07-16 12:00:00,7662,2560,0.3607413172721863,3.0,0.33411641868963715
2022-07-17 12:00:00,7662,2660,0.40616026520729065,3.0,0.34716784129470113
2022-07-18 12:00:00,7662,2872,0.5570347309112549,3.0,0.3748368572174367
2022-07-19 12:00:00,7662,3078,0.6157661080360413,3.0,0.40172278778386844
2022-07-20 12:00:00,7662,3193,0.5285826325416565,3.0,0.416731923779692
2022-07-21 12:00:00,7662,2954,0.4493604898452759,3.0,0.3855390237535891
2022-07-22 12:00:00,7662,4278,0.6653615236282349,4.0,0.5583398590446359
2022-07-23 12:00:00,7662,3007,0.42260506749153137,4.0,0.39245627773427305
2022-07-24 12:00:00,7662,3005,0.4266510009765625,4.0,0.39219524928217175
2022-07-25 12:00:00,7662,2154,0.29744192957878113,4.0,0.2811276429130775
2022-07-26 12:00:00,7662,2115,0.2873923182487488,3.0,0.2760375880971026
2022-07-27 12:00:00,7662,2055,0.27838683128356934,3.0,0.26820673453406424
2022-07-28 12:00:00,7662,2281,0.3084051012992859,3.0,0.29770294962150873
2022-07-29 12:00:00,7662,2428,0.3256329894065857,2.0,0.31688854085095275
2022-07-30 12:00:00,7662,2198,0.29261288046836853,3.0,0.28687026885930567
2022-07-31 12:00:00,7662,1770,0.23101018369197845,1.0,0.23101018010963195
2022-08-01 12:00:00,7662,2171,0.2879143953323364,2.0,0.2833463847559384
2022-08-02 12:00:00,7662,2042,0.26912033557891846,2.0,0.2665100495954059
2022-08-03 12:00:00,7662,1913,0.2541112005710602,2.0,0.2496737144348734
2022-08-04 12:00:00,7662,2181,0.2888279855251312,2.0,0.2846515270164448
2022-08-05 12:00:00,7662,1902,0.2516314387321472,3.0,0.24823805794831635
2022-08-06 12:00:00,7662,1928,0.2561994194984436,2.0,0.25163142782563297
2022-08-07 12:00:00,7662,2543,0.34025058150291443,2.0,0.3318976768467763
2022-08-08 12:00:00,7662,2878,0.38827982544898987,2.0,0.37561994257374054
2022-08-09 12:00:00,7662,5087,0.7141738533973694,3.0,0.6639258679196033
2022-08-10 12:00:00,7662,5368,0.8741843104362488,4.0,0.700600365439833
2022-08-11 12:00:00,7662,5389,0.9562777280807495,4.0,0.7033411641868964
2022-08-12 12:00:00,7662,5697,1.0776559114456177,5.0,0.7435395458104933
2022-08-13 12:00:00,7662,5599,1.1192899942398071,5.0,0.7307491516575306
2022-08-14 12:00:00,7662,5550,1.1604019403457642,5.0,0.7243539545810493
2022-08-15 12:00:00,7662,5200,1.067345380783081,4.0,0.6786739754633255
2022-08-16 12:00:00,7662,5037,0.8568258881568909,3.0,0.6574001566170713
2022-08-17 12:00:00,7662,4361,0.6837640404701233,4.0,0.5691725398068389
2022-08-18 12:00:00,7662,3623,0.49686765670776367,3.0,0.47285304098146697
2022-08-19 12:00:00,7662,3785,0.5242756605148315,3.0,0.4939963456016706
2022-08-20 12:00:00,7662,2907,0.4038110077381134,3.0,0.3794048551292091
2022-08-21 12:00:00,7662,2921,0.4113808274269104,3.0,0.38123205429391804
2022-08-22 12:00:00,7662,2758,0.38893240690231323,2.0,0.3599582354476638
2022-08-23 12:00:00,7662,3790,0.5327590703964233,3.0,0.4946489167319238
2022-08-24 12:00:00,7662,4020,0.572304904460907,3.0,0.5246671887235709
2022-08-25 12:00:00,7662,4097,0.6173322796821594,4.0,0.5347167841294701
2022-08-26 12:00:00,7662,4071,0.6202036142349243,3.0,0.5313234142521535
2022-08-27 12:00:00,7662,4187,0.6431741118431091,3.0,0.5464630644740277
2022-08-28 12:00:00,7662,4156,0.663273274898529,3.0,0.5424171234664579
2022-08-29 12:00:00,7662,5376,0.8702688813209534,4.0,0.701644479248238
2022-08-30 12:00:00,7662,6268,0.9381362795829773,3.0,0.8180631688854085
2022-08-31 12:00:00,7662,7000,1.02009916305542,4.0,0.9135995823544767
2022-09-01 12:00:00,7662,6796,1.0057426691055298,5.0,0.8869746802401461
2022-09-02 12:00:00,7662,6004,0.926259458065033,4.0,0.7836074132080397
2022-09-03 12:00:00,7662,6073,0.8385539054870605,3.0,0.7926128948055338
2022-09-04 12:00:00,7662,6599,0.9186896085739136,3.0,0.8612633777081702
2022-09-05 12:00:00,7662,5939,0.8717045187950134,4.0,0.7751239885147481
2022-09-06 12:00:00,7662,6263,0.9369616508483887,4.0,0.8174105977551553
2022-09-07 12:00:00,7662,6940,1.0546854734420776,4.0,0.9057687287914382
2022-09-08 12:00:00,7662,6804,1.0370659828186035,4.0,0.8880187940485513
2022-09-09 12:00:00,7662,6864,1.0835291147232056,5.0,0.8958496476115897
2022-09-10 12:00:00,7662,6833,1.0554685592651367,4.0,0.8918037066040199
2022-09-11 12:00:00,7662,6492,0.95732182264328,4.0,0.8472983555207517
2022-09-12 12:00:00,7662,7362,1.107804775238037,4.0,0.9608457321848082
2022-09-13 12:00:00,7662,7389,1.0960584878921509,3.0,0.9643696162881754
2022-09-14 12:00:00,7662,7280,1.0341947078704834,3.0,0.9501435656486557
2022-09-15 12:00:00,7662,7296,1.0545549392700195,3.0,0.9522317932654659
2022-09-16 12:00:00,7662,6978,0.9689376354217529,3.0,0.9107282693813625
2022-09-17 12:00:00,7662,6326,0.8389454483985901,2.0,0.8256329939963456
2022-09-18 12:00:00,7662,6864,0.9022448658943176,2.0,0.8958496476115897
2022-09-19 12:00:00,7662,7129,0.951579213142395,2.0,0.9304359175150091
2022-09-20 12:00:00,7662,7232,0.971025824546814,2.0,0.943878882798225
2022-09-21 12:00:00,7662,7495,0.9969981908798218,2.0,0.9782041242495432
2022-09-22 12:00:00,7662,7577,1.0322370529174805,2.0,0.9889062907856957
2022-09-23 12:00:00,7662,7624,1.0717828273773193,2.0,0.9950404594100757
2022-09-24 12:00:00,7662,7522,1.031062364578247,2.0,0.9817280083529105
2022-09-25 12:00:00,7662,7382,0.9836857318878174,2.0,0.9634560167058209
2022-09-26 12:00:00,7662,7168,0.9385278224945068,2.0,0.9355259723309841
2022-09-27 12:00:00,7662,6605,0.8645262122154236,2.0,0.8620464630644741
2022-09-28 12:00:00,7662,6593,0.8630905747413635,2.0,0.8604802923518664
2022-09-29 12:00:00,7662,5847,0.7683372497558594,2.0,0.7631166797180893
2022-09-30 12:00:00,7662,6168,0.8095797300338745,2.0,0.8050117462803446
2022-10-01 12:00:00,7662,4798,0.627251386642456,2.0,0.6262072565909684
2022-10-02 12:00:00,7662,3969,0.518794059753418,2.0,0.5180109631949883
2022-10-03 12:00:00,7662,4631,0.6138083934783936,2.0,0.6044113808405116
2022-10-04 12:00:00,7662,2910,0.3801879286766052,2.0,0.379796397807361
2022-10-05 12:00:00,7662,4969,0.6487862467765808,2.0,0.6485251892456277
2022-10-06 12:00:00,7662,3192,0.4169929623603821,2.0,0.41660140955364133
2022-10-07 12:00:00,7662,4741,0.6211171746253967,2.0,0.618767945706082
2022-10-08 12:00:00,7662,4197,0.549073338508606,2.0,0.5477682067345341
2022-10-09 12:00:00,7662,3914,0.5168363451957703,2.0,0.5108326807622031
2022-10-10 12:00:00,7662,3507,0.4579744338989258,2.0,0.4577133907595928
2022-10-11 12:00:00,7662,2002,0.2616810202598572,2.0,0.2612894805533803
2022-10-12 12:00:00,7662,2381,0.31101539731025696,2.0,0.3107543722265727
2022-10-13 12:00:00,7662,2371,0.3094492256641388,1.0,0.3094492299660663
2022-10-14 12:00:00,7662,2527,0.32993996143341064,2.0,0.3298094492299661
2022-10-15 12:00:00,7662,2186,0.28530409932136536,1.0,0.285304098146698
2022-10-16 12:00:00,7662,1824,0.238057941198349,1.0,0.23805794831636648
2022-10-17 12:00:00,7662,1694,0.22109109163284302,1.0,0.22109109892978335
2022-10-18 12:00:00,7662,2074,0.2706865072250366,1.0,0.27068650482902634
2022-10-19 12:00:00,7662,2317,0.30240145325660706,1.0,0.30240146175933175
2022-10-20 12:00:00,7662,2506,0.32706865668296814,1.0,0.3270686504829026
2022-10-21 12:00:00,7662,3364,0.4398329555988312,2.0,0.43904985643435135
2022-10-22 12:00:00,7662,3962,0.5170973539352417,1.0,0.5170973636126338
2022-10-23 12:00:00,7662,4048,0.5283215641975403,1.0,0.5283215870529888
2022-10-24 12:00:00,7662,5440,0.7099974155426025,1.0,0.709997389715479
2022-10-25 12:00:00,7662,5380,0.7021665573120117,1.0,0.7021665361524406
2022-10-26 12:00:00,7662,6114,0.8024014830589294,2.0,0.79796397807361
2022-10-27 12:00:00,7662,5644,0.773949384689331,2.0,0.7366222918298094
2022-10-28 12:00:00,7662,6506,0.8544766306877136,2.0,0.8491255546854607
2022-10-29 12:00:00,7662,6719,0.8842338919639587,2.0,0.8769250848342469
2022-10-30 12:00:00,7662,7001,0.9293918013572693,2.0,0.9137300965805273
2022-10-31 12:00:00,7662,6253,0.8339859247207642,2.0,0.816105455494649
2022-11-01 12:00:00,7662,6452,0.8689637184143066,2.0,0.8420777864787262
2022-11-02 12:00:00,7662,5443,0.7163925766944885,2.0,0.7103889323936309
2022-11-03 12:00:00,7662,5109,0.6730618476867676,2.0,0.6667971808927173
2022-11-04 12:00:00,7662,5003,0.6557034850120544,2.0,0.6529626729313495
2022-11-05 12:00:00,7662,5550,0.7320542931556702,2.0,0.7243539545810493
2022-11-06 12:00:00,7662,5086,0.6808927059173584,2.0,0.6637953536935526
2022-11-07 12:00:00,7662,5193,0.6917253732681274,2.0,0.677760375880971
2022-11-08 12:00:00,7662,5136,0.6791960597038269,2.0,0.6703210649960846
2022-11-09 12:00:00,7662,4924,0.6580527424812317,2.0,0.6426520490733489
2022-11-10 12:00:00,7662,4397,0.5965805053710938,2.0,0.5738710519446619
2022-11-11 12:00:00,7662,5175,0.7047768235206604,2.0,0.6754111198120595
2022-11-12 12:00:00,7662,5082,0.6996867656707764,2.0,0.66327329678935
2022-11-13 12:00:00,7662,5935,0.8547376394271851,2.0,0.7746019316105456
2022-11-14 12:00:00,7662,6053,0.8701383471488953,2.0,0.790002610284521
2022-11-15 12:00:00,7662,6610,0.8918036818504333,2.0,0.8626990341947273
2022-11-16 12:00:00,7662,6648,0.9470112323760986,2.0,0.8676585747846516
2022-11-17 12:00:00,7662,6451,0.8689637184143066,2.0,0.8419472722526755
2022-11-18 12:00:00,7662,6387,0.8412947058677673,2.0,0.8335943617854347
2022-11-19 12:00:00,7662,6000,0.7856956124305725,2.0,0.7830853563038371
2022-11-20 12:00:00,7662,5818,0.759462296962738,2.0,0.7593317671626207
2022-11-21 12:00:00,7662,5835,0.763769268989563,2.0,0.7615505090054816
2022-11-22 12:00:00,7662,5612,0.7324458360671997,1.0,0.732445836596189
2022-11-23 12:00:00,7662,5165,0.6742364764213562,2.0,0.6741059775515531
2022-11-24 12:00:00,7662,4610,0.6018010973930359,2.0,0.6016705820934481
2022-11-25 12:00:00,7662,4278,0.5614721775054932,2.0,0.5583398590446359
2022-11-26 12:00:00,7662,3918,0.5114852786064148,2.0,0.5113547376664056
2022-11-27 12:00:00,7662,4260,0.5632994174957275,2.0,0.5559906029757243
2022-11-28 12:00:00,7662,4378,0.5740015506744385,2.0,0.5713912816496998
2022-11-29 12:00:00,7662,4187,0.5563821196556091,2.0,0.5464630644740277
2022-11-30 12:00:00,7662,4223,0.5694335699081421,2.0,0.5511615766118507
2022-12-01 12:00:00,7662,4430,0.5948838591575623,2.0,0.578178021404333
2022-12-02 12:00:00,7662,4440,0.598929762840271,2.0,0.5794831636648394
2022-12-03 12:00:00,7662,4063,0.54411381483078,2.0,0.5302793004437484
2022-12-04 12:00:00,7662,4862,0.6447402834892273,2.0,0.6345601670582094
2022-12-05 12:00:00,7662,4640,0.6100234985351562,2.0,0.6055860088749674
2022-12-06 12:00:00,7662,4251,0.5648655891418457,2.0,0.5548159749412686
2022-12-07 12:00:00,7662,4301,0.5696945786476135,2.0,0.5613416862438005
2022-12-08 12:00:00,7662,3757,0.493082731962204,2.0,0.49034194727225267
2022-12-09 12:00:00,7662,3097,0.40420255064964294,1.0,0.4042025580788306
2022-12-10 12:00:00,7662,2833,0.3697468042373657,1.0,0.36974680240146174
2022-12-11 12:00:00,7662,2656,0.3466457724571228,1.0,0.3466457843904986
2022-12-12 12:00:00,7662,2550,0.33281126618385315,1.0,0.3328112764291308
2022-12-13 12:00:00,7662,2838,0.37079092860221863,2.0,0.370399373531715
2022-12-14 12:00:00,7662,2767,0.3611328601837158,1.0,0.36113286348211954
2022-12-15 12:00:00,7662,2510,0.3275907039642334,1.0,0.3275907073871052
2022-12-16 12:00:00,7662,2268,0.29678934812545776,2.0,0.2960062646828504
2022-12-17 12:00:00,7662,2531,0.3307230472564697,2.0,0.3303315061341686
2022-12-18 12:00:00,7662,1822,0.23779691755771637,1.0,0.2377969198642652
2022-12-19 12:00:00,7662,2517,0.3286348283290863,2.0,0.32850430696945965
2022-12-20 12:00:00,7662,2517,0.3285042941570282,1.0,0.32850430696945965
2022-12-21 12:00:00,7662,3134,0.4095536470413208,2.0,0.40903158444270427
2022-12-22 12:00:00,7662,3177,0.41464370489120483,1.0,0.41464369616288177
2022-12-23 12:00:00,7662,3442,0.45392847061157227,2.0,0.4492299660663012
2022-12-24 12:00:00,7662,3207,0.4265204966068268,2.0,0.41855912294440095
2022-12-25 12:00:00,7662,3126,0.41007569432258606,2.0,0.40798747063429913
2022-12-26 12:00:00,7662,3931,0.5241451263427734,2.0,0.513051422605064
2022-12-27 12:00:00,7662,3238,0.4360480308532715,2.0,0.4226050639519708
2022-12-28 12:00:00,7662,3784,0.49386581778526306,1.0,0.49386583137561996
2022-12-29 12:00:00,7662,4098,0.5354998707771301,2.0,0.5348472983555208
2022-12-30 12:00:00,7662,4137,0.5408509373664856,2.0,0.5399373531714957
2022-12-31 12:00:00,7662,3919,0.5114852786064148,1.0,0.5114852518924563
2023-01-01 12:00:00,7662,3234,0.42443227767944336,2.0,0.4220830070477682
2023-01-02 12:00:00,7662,4241,0.558600902557373,2.0,0.5535108326807622
2023-01-03 12:00:00,7662,3860,0.5040459632873535,2.0,0.5037849125554685
2023-01-04 12:00:00,7662,4645,0.607021689414978,2.0,0.6062385800052206
2023-01-05 12:00:00,7662,4866,0.6386061310768127,2.0,0.6350822239624119
2023-01-06 12:00:00,7662,4773,0.6346907019615173,2.0,0.6229444009397024
2023-01-07 12:00:00,7662,4158,0.5569041967391968,2.0,0.5426781519185592
2023-01-08 12:00:00,7662,3842,0.513834536075592,2.0,0.5014356564865571
2023-01-09 12:00:00,7662,4662,0.6207256317138672,2.0,0.6084573218480814
2023-01-10 12:00:00,7662,4734,0.6294701099395752,2.0,0.6178543461237275
2023-01-11 12:00:00,7662,3739,0.49673715233802795,2.0,0.48799269120334116
2023-01-12 12:00:00,7662,3825,0.5084834098815918,2.0,0.49921691464369616
2023-01-13 12:00:00,7662,3974,0.5331506133079529,2.0,0.5186635343252415
2023-01-14 12:00:00,7662,3838,0.5084834098815918,2.0,0.5009135995823545
2023-01-15 12:00:00,7662,2684,0.35552075505256653,2.0,0.3503001827199165
2023-01-16 12:00:00,7662,2901,0.3818846344947815,2.0,0.37862176977290524
2023-01-17 12:00:00,7662,2134,0.28047508001327515,2.0,0.27851735839206476
2023-01-18 12:00:00,7662,1255,0.16627512872219086,2.0,0.1637953536935526
2023-01-19 12:00:00,7662,1390,0.18141476809978485,1.0,0.18141477421038893
2023-01-20 12:00:00,7662,1418,0.18976768851280212,2.0,0.18506917253980684
2023-01-21 12:00:00,7662,1625,0.21378229558467865,2.0,0.21208561733228923
2023-01-22 12:00:00,7662,1352,0.17645522952079773,1.0,0.17645523362046464
2023-01-23 12:00:00,7662,1548,0.2096058428287506,3.0,0.20203602192638997
2023-01-24 12:00:00,7662,858,0.11263377964496613,2.0,0.11198120595144871
2023-01-25 12:00:00,7662,2469,0.32263118028640747,2.0,0.32223962411902896
2023-01-26 12:00:00,7662,2249,0.2935265004634857,1.0,0.2935264943878883
2023-01-27 12:00:00,7662,1619,0.21130253374576569,1.0,0.2113025319759854
2023-01-28 12:00:00,7662,1862,0.24301749467849731,1.0,0.2430174889062908
